experiment_information_key.keys,experiment_information_key.rt,comprehension_key.keys,comprehension_key.corr,comprehension_key.rt,comprehension_continue_key.keys,comprehension_questions_1.thisRepN,comprehension_questions_1.thisTrialN,comprehension_questions_1.thisN,comprehension_questions_1.thisIndex,comprehension_questions_1.ran,Question,Answer,CorrectResponse,CorrectAnswer,IncorrectAnswer,InfoRepeated,Azonosító kód*,A vizsgálat feltételeibe beleegyezem. (igen/nem)*,Az adatkezelési feltételeket elfogadom. (igen/nem)*,date,expName,psychopyVersion,OS,frameRate,lab_key.keys,lab_key.rt,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_3_key.keys,enc_instructions_3_key.rt,comprehension_questions_2.thisRepN,comprehension_questions_2.thisTrialN,comprehension_questions_2.thisN,comprehension_questions_2.thisIndex,comprehension_questions_2.ran,enc_fx_key.keys,enc_trial_key.keys,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_practice_trials.ran,Task,TrialType,StimType,Order,CurrentImage,CurrentX,CurrentY,Jitter,Section,enc_trial_key.rt,end_practice_key.keys,end_practice_key.rt,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,enc_trials.ran,TrialIndex,ScannerRun,Delay,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,enc_fx_key.rt,comprehension_continue_key.rt,comprehension_enc_run.thisRepN,comprehension_enc_run.thisTrialN,comprehension_enc_run.thisN,comprehension_enc_run.thisIndex,comprehension_enc_run.ran,enc_run_end_key.keys,enc_run_end_key.rt,enc_runs.thisRepN,enc_runs.thisTrialN,enc_runs.thisN,enc_runs.thisIndex,enc_runs.ran,inter_task_break_key.keys,inter_task_break_key.rt,rec_instructions_1_key.keys,rec_instructions_1_key.rt,rec_instructions_2_key.keys,rec_instructions_2_key.rt,rec_instructions_3_key.keys,rec_instructions_3_key.rt,rec_instructions_4_key.keys,rec_instructions_4_key.rt,comprehension_questions_3.thisRepN,comprehension_questions_3.thisTrialN,comprehension_questions_3.thisN,comprehension_questions_3.thisIndex,comprehension_questions_3.ran,demo_key.keys,demo_key.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,DemoImage,DemoX,DemoY,InPractice,DemoText,demo_end_key.keys,demo_end_key.rt,rec_fx_key.keys,rec_trial_key.keys,rec_trial_key.rt,rec_practice_trials.thisRepN,rec_practice_trials.thisTrialN,rec_practice_trials.thisN,rec_practice_trials.thisIndex,rec_practice_trials.ran,BlockNr,Filler,rec_practice_blocks.thisRepN,rec_practice_blocks.thisTrialN,rec_practice_blocks.thisN,rec_practice_blocks.thisIndex,rec_practice_blocks.ran,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,rec_trials.ran,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,rec_blocks.thisRepN,rec_blocks.thisTrialN,rec_blocks.thisN,rec_blocks.thisIndex,rec_blocks.ran,rec_fx_key.rt,end_rec_run_key.keys,end_rec_run_key.rt,rec_runs.thisRepN,rec_runs.thisTrialN,rec_runs.thisN,rec_runs.thisIndex,rec_runs.ran,comprehension_end.thisRepN,comprehension_end.thisTrialN,comprehension_end.thisN,comprehension_end.thisIndex,comprehension_end.ran,end_experiment_key.keys,end_experiment_key.rt
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/104a.jpg,375,-75,1000,,,,,,,,,,92,,,stimuli/fractals/104a.jpg,stimuli/fractals/104c.jpg,stimuli/fractals/104b.jpg,-75,225,75,225,-75,75,375,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.41188,,,,,,6,,,,,,,0,1,1,1,1,155,ERP,stimuli/fractals/104a.jpg,-75,225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/60a.jpg,-225,75,4000,,,,,,,,,,93,,,stimuli/fractals/60a.jpg,stimuli/fractals/60b.jpg,stimuli/fractals/60c.jpg,375,-225,225,-225,375,-75,-225,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,3.0844,,,,,,6,,,,,,,0,2,2,2,1,163,OLP,stimuli/fractals/60a.jpg,375,-225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/86b.jpg,-225,-225,1000,,,,,,,,,,94,,,stimuli/fractals/86b.jpg,stimuli/fractals/86a.jpg,stimuli/fractals/86c.jpg,-225,-225,-75,-225,-375,-225,225,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.231075,,,,,,6,,,,,,,0,3,3,3,1,183,OLP,stimuli/fractals/86b.jpg,-225,-225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/65b.jpg,-375,-75,3000,,,,,,,,,,95,,,stimuli/fractals/65b.jpg,stimuli/fractals/65a.jpg,stimuli/fractals/65c.jpg,-375,-225,-225,-225,-375,-75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.042445,,,,,,6,,,,,,,0,4,4,4,1,159,ERP,stimuli/fractals/65b.jpg,-375,-225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/41c.jpg,-225,-225,1000,,,,,,,,,,96,,,stimuli/fractals/41c.jpg,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,-375,-225,-375,-75,-225,-225,375,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.62037,,,,,,6,,,,,,,0,5,5,5,1,148,LLP,stimuli/fractals/41c.jpg,-375,-225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/92b.jpg,225,75,1000,,,,,,,,,,97,,,stimuli/fractals/92b.jpg,stimuli/fractals/92a.jpg,stimuli/fractals/92c.jpg,225,75,225,225,375,75,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.553515,,,,,,6,,,,,,,0,6,6,6,1,161,ERP,stimuli/fractals/92b.jpg,225,75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/54a.jpg,-225,-225,1000,,,,,,,,,,98,,,stimuli/fractals/54a.jpg,stimuli/fractals/54c.jpg,stimuli/fractals/54b.jpg,375,225,375,75,225,225,-225,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,3.76566,,,,,,6,,,,,,,0,7,7,7,1,154,LLP,stimuli/fractals/54a.jpg,375,225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/109b.jpg,-225,225,1000,,,,,,,,,,99,,,stimuli/fractals/109b.jpg,stimuli/fractals/109a.jpg,stimuli/fractals/109c.jpg,375,-75,225,-75,375,75,-225,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.732145,,,,,,6,,,,,,,0,8,8,8,1,174,ERP,stimuli/fractals/109b.jpg,375,-75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/122a.jpg,75,225,4000,,,,,,,,,,100,,,stimuli/fractals/122a.jpg,stimuli/fractals/122c.jpg,stimuli/fractals/122b.jpg,225,225,375,225,75,225,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.86646,,,,,,6,,,,,,,0,9,9,9,1,156,LLP,stimuli/fractals/122a.jpg,225,225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/35c.jpg,-75,-225,8000,,,,,,,,,,101,,,stimuli/fractals/35c.jpg,stimuli/fractals/35a.jpg,stimuli/fractals/35b.jpg,-225,-225,-225,-75,-75,-225,225,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,3.917295,,,,,,6,,,,,,,0,10,10,10,1,169,LLP,stimuli/fractals/35c.jpg,-225,-225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/1c.jpg,75,225,6000,,,,,,,,,,102,,,stimuli/fractals/1c.jpg,stimuli/fractals/1b.jpg,stimuli/fractals/1a.jpg,75,225,-75,225,225,225,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.734565,,,,,,6,,,,,,,0,11,11,11,1,190,OLP,stimuli/fractals/1c.jpg,75,225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/69c.jpg,-225,-75,500,,,,,,,,,,103,,,stimuli/fractals/69c.jpg,stimuli/fractals/69a.jpg,stimuli/fractals/69b.jpg,-225,-75,-225,75,-225,-225,375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.31583,,,,,,6,,,,,,,0,12,12,12,1,194,OLP,stimuli/fractals/69c.jpg,-225,-75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/73b.jpg,-225,-75,2000,,,,,,,,,,104,,,stimuli/fractals/73b.jpg,stimuli/fractals/73c.jpg,stimuli/fractals/73a.jpg,-375,-75,-375,-225,-225,-75,375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.91416,,,,,,6,,,,,,,0,13,13,13,1,191,ERP,stimuli/fractals/73b.jpg,-375,-75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/118b.jpg,-225,225,3000,,,,,,,,,,105,,,stimuli/fractals/118b.jpg,stimuli/fractals/118c.jpg,stimuli/fractals/118a.jpg,375,75,225,75,375,-75,-225,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.98757,,,,,,6,,,,,,,0,14,14,14,1,195,OLP,stimuli/fractals/118b.jpg,375,75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/4c.jpg,375,-225,3000,,,,,,,,,,106,,,stimuli/fractals/4c.jpg,stimuli/fractals/4a.jpg,stimuli/fractals/4b.jpg,-225,75,-225,-75,-375,75,375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.162595,,,,,,6,,,,,,,0,15,15,15,1,170,LLP,stimuli/fractals/4c.jpg,-225,75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/103b.jpg,-375,-225,1000,,,,,,,,,,107,,,stimuli/fractals/103b.jpg,stimuli/fractals/103c.jpg,stimuli/fractals/103a.jpg,225,-75,75,-75,225,-225,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.16631,,,,,,6,,,,,,,0,16,16,16,1,201,ERP,stimuli/fractals/103b.jpg,225,-75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/13a.jpg,-375,225,1000,,,,,,,,,,108,,,stimuli/fractals/13a.jpg,stimuli/fractals/13b.jpg,stimuli/fractals/13c.jpg,375,-75,225,-75,375,75,-375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.392595,,,,,,6,,,,,,,0,17,17,17,1,172,LLP,stimuli/fractals/13a.jpg,375,-75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.845735,2,0,2,0,1,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/138a.jpg,375,225,500,,,,,,,,,,109,,,stimuli/fractals/138b.jpg,stimuli/fractals/138c.jpg,stimuli/fractals/138a.jpg,375,225,375,75,225,225,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,3.366635,,,,,,7,,,,,,,0,0,0,0,1,173,LLP,stimuli/fractals/138b.jpg,375,225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/68b.jpg,-225,75,2000,,,,,,,,,,110,,,stimuli/fractals/68b.jpg,stimuli/fractals/68c.jpg,stimuli/fractals/68a.jpg,-225,75,-225,-75,-375,75,225,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,1.60296,,,,,,7,,,,,,,0,1,1,1,1,178,LLP,stimuli/fractals/68b.jpg,-225,75,,,,,,1.271165,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/48a.jpg,-375,225,2000,,,,,,,,,,111,,,stimuli/fractals/48a.jpg,stimuli/fractals/48b.jpg,stimuli/fractals/48c.jpg,-375,225,-225,225,-375,75,375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.256865,,,,,,7,,,,,,,0,2,2,2,1,199,OLP,stimuli/fractals/48a.jpg,-375,225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/53a.jpg,375,-225,1000,,,,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.555505,,,,,,7,,,,,,,0,3,3,3,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/23a.jpg,-375,225,1000,,,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.695185,,,,,,7,,,,,,,0,4,4,4,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/108c.jpg,225,225,2000,,,,,,,,,,114,,,stimuli/fractals/108c.jpg,stimuli/fractals/108b.jpg,stimuli/fractals/108a.jpg,225,225,375,225,225,75,-225,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.62101,,,,,,7,,,,,,,0,5,5,5,1,180,LLP,stimuli/fractals/108c.jpg,225,225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/21a.jpg,-225,-75,2000,,,,,,,,,,115,,,stimuli/fractals/21a.jpg,stimuli/fractals/21b.jpg,stimuli/fractals/21c.jpg,-225,-75,-225,75,-75,-75,375,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.025305,,,,,,7,,,,,,,0,6,6,6,1,181,LLP,stimuli/fractals/21a.jpg,-225,-75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/89c.jpg,75,-225,2000,,,,,,,,,,116,,,stimuli/fractals/89c.jpg,stimuli/fractals/89a.jpg,stimuli/fractals/89b.jpg,75,-225,75,-75,225,-225,375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.68593,,,,,,7,,,,,,,0,7,7,7,1,204,OLP,stimuli/fractals/89c.jpg,75,-225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/61a.jpg,75,-225,500,,,,,,,,,,117,,,stimuli/fractals/61c.jpg,stimuli/fractals/61b.jpg,stimuli/fractals/61a.jpg,75,-225,225,-225,-75,-225,-375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.40802,,,,,,7,,,,,,,0,8,8,8,1,212,OLP,stimuli/fractals/61c.jpg,75,-225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/101b.jpg,75,75,4000,,,,,,,,,,118,,,stimuli/fractals/101b.jpg,stimuli/fractals/101c.jpg,stimuli/fractals/101a.jpg,75,75,-75,75,225,75,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.610805,,,,,,7,,,,,,,0,9,9,9,1,203,ERP,stimuli/fractals/101b.jpg,75,75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/67b.jpg,-375,-75,2000,,,,,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,3.7541,,,,,,7,,,,,,,0,10,10,10,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/81c.jpg,-225,-225,1000,,,,,,,,,,120,,,stimuli/fractals/81b.jpg,stimuli/fractals/81a.jpg,stimuli/fractals/81c.jpg,-225,-225,-75,-225,-375,-225,375,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.22558,,,,,,7,,,,,,,0,11,11,11,1,185,LLP,stimuli/fractals/81b.jpg,-225,-225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/71c.jpg,375,-225,1000,,,,,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.31626,,,,,,7,,,,,,,0,12,12,12,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/88a.jpg,375,225,3000,,,,,,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.527525,,,,,,7,,,,,,,0,13,13,13,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/12c.jpg,-375,225,3000,,,,,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.879665,,,,,,7,,,,,,,0,14,14,14,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/131b.jpg,75,-75,2000,,,,,,,,,,124,,,stimuli/fractals/131a.jpg,stimuli/fractals/131c.jpg,stimuli/fractals/131b.jpg,75,-75,-75,-75,75,-225,-375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.616295,,,,,,7,,,,,,,0,15,15,15,1,192,LLP,stimuli/fractals/131a.jpg,75,-75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/128c.jpg,225,-225,2000,,,,,,,,,,125,,,stimuli/fractals/128b.jpg,stimuli/fractals/128a.jpg,stimuli/fractals/128c.jpg,225,-225,225,-75,375,-225,-375,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.34238,,,,,,7,,,,,,,0,16,16,16,1,211,ERP,stimuli/fractals/128b.jpg,225,-225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/16a.jpg,-75,-225,1000,,,,,,,,,,126,,,stimuli/fractals/16c.jpg,stimuli/fractals/16b.jpg,stimuli/fractals/16a.jpg,-75,-225,-75,-75,-225,-225,375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.38935,,,,,,7,,,,,,,0,17,17,17,1,206,LLP,stimuli/fractals/16c.jpg,-75,-225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/84c.jpg,-375,-75,1000,,,,,,,,,,127,,,stimuli/fractals/84c.jpg,stimuli/fractals/84a.jpg,stimuli/fractals/84b.jpg,225,-225,75,-225,375,-225,-375,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.1009,,,,,,8,,,,,,,0,0,0,0,1,216,ERP,stimuli/fractals/84c.jpg,225,-225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,jUXDHrfV,igen,igen,2020-07-10_11h51.39.253,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/50c.jpg,-75,75,1000,,,,,,,,,,128,,,stimuli/fractals/50c.jpg,stimuli/fractals/50a.jpg,stimuli/fractals/50b.jpg,-75,75,-75,225,75,75,375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.25995,,,,,,8,,,,,,,0,1,1,1,1,235,LLP,stimuli/fractals/50c.jpg,-75,75,,,,,,,,,,,,,,,,,,,,
